GEOID,poverty_estimate,poverty_population,pctpov,majority,plurality,white,black,asian,american_indian,hispanic,urban_rural
23027,5214,38680,13.479834539813856,White,White,95.17,0.5,0.46,0,1.48,6
23029,5756,30417,18.923628234211133,White,White,89.44,0.42,0.46,0.03,2.36,6
23031,14918,200873,7.42658296535622,White,White,94.24,0.79,1.25,0.03,1.72,3
24001,10477,63314,16.54768297690874,White,White,86.97,7.97,0.93,0.02,1.79,4
24003,32087,554326,5.788471044114836,White,White,68.22,16.31,3.74,0.06,7.81,2
24005,73061,807583,9.046871962386529,White,White,57.27,28.47,6,0.04,5.41,2
24009,4183,90734,4.610179205149118,White,White,78.16,11.5,1.8,0.04,3.98,2
24011,4520,32561,13.881637541844539,White,White,75.55,13.54,0.69,0,7.31,6
24013,8546,163920,5.21351878965349,White,White,89.05,3.45,1.89,0.01,3.53,2
24015,9915,101242,9.793366389443117,White,White,85.12,6.38,1.41,0.01,4.41,2
24017,9953,157119,6.334688993692679,Non-White,Black,40.16,45.43,3.18,0.01,5.78,2
24019,5007,31676,15.806920065664857,White,White,62.87,25.79,1.1,0,5.65,5
24021,16865,246445,6.84331189514902,White,White,73.48,9.37,4.44,0.07,9.59,2
24023,2963,28480,10.40379213483146,White,White,96.44,0.86,0.43,0.03,1.13,6
24025,17956,249996,7.182514920238724,White,White,76.08,13.47,2.57,0,4.56,2
24027,15805,316280,4.997154420134058,White,White,52.02,18.5,18.04,0.02,6.9,2
24029,2059,17879,11.516304043850328,White,White,77.74,14.18,1.17,0,4.4,6
24031,70682,1034475,6.8326445781676695,Non-White,White,43.82,17.92,14.69,0.04,19.53,2
24033,75341,888369,8.480822721189057,Non-White,Black,12.7,61.71,4.09,0.04,18.43,2
24035,2822,49080,5.749796251018744,White,White,86.53,6.63,1.02,0,3.94,2
24037,8818,109119,8.081085787076494,White,White,74.09,14.49,2.55,0.02,5.18,4
24039,4244,19588,21.666326322238106,White,White,51.54,41.46,0.98,0.02,3.61,3
24041,3179,36689,8.66472239635858,White,White,77.83,10.06,1.35,0,6.76,5
24043,17302,141275,12.247035922845514,White,White,78.93,10.38,1.82,0.08,5.07,3
24045,15164,98545,15.387893855598964,White,White,62.98,25.65,3.12,0.03,5.24,3
24047,4606,50918,9.045916964531207,White,White,80.16,12.7,1.19,0.08,3.5,3
24510,124436,586821,21.205103430177175,Non-White,Black,27.49,61.77,2.57,0.03,5.28,1
25001,13529,210562,6.425185930984697,White,White,89.27,2.85,1.46,0.04,3.1,4
25003,13063,119987,10.887012759715637,White,White,88.11,2.62,1.77,0.06,4.75,4
25005,61875,546036,11.331670439311694,White,White,81.28,3.94,2.26,0.04,7.99,2
25007,1299,17168,7.566402609506058,White,White,85.55,4.2,0.34,0,3.64,5
25009,79463,767172,10.357911915450511,White,White,70.29,3.22,3.41,0.02,20.93,2
25011,6730,69375,9.700900900900901,White,White,90.7,1.37,1.26,0.15,4.02,5
25013,74362,453636,16.392437989930254,White,White,62.74,7.72,2.3,0,25.17,3
25015,16800,138168,12.159110647906896,White,White,83.7,2.5,5.23,0.08,5.62,3
25017,114942,1545860,7.435472811250696,White,White,71.85,4.99,11.89,0.03,7.99,2
25019,960,11022,8.709853021230266,White,White,85.18,6.59,0.64,0.06,4.16,6
25021,43145,682391,6.322621488266991,White,White,74.91,6.72,11.02,0.04,4.53,2
25023,37248,504436,7.384088367999111,White,White,80.65,9.6,1.38,0.01,3.9,2
25025,136934,752973,18.185778241716502,Non-White,White,44.87,20.11,8.77,0.05,22.89,1
25027,80612,796589,10.1196476476577,White,White,76.38,4.5,4.89,0.03,11.49,3
26001,1738,10211,17.020859857016944,White,White,95.78,0.4,0.19,0.07,1.5,6
26003,905,8107,11.163192302948069,White,White,83.6,7.67,0.14,0,1.57,6
26005,11890,114800,10.357142857142858,White,White,88.43,1.23,0.69,0,7.35,5
26007,4002,28004,14.290815597771747,White,White,95.71,0.58,0.62,0.13,1.38,5
26009,2527,22935,11.018094615216917,White,White,94.67,0.43,0.34,0,2.34,6
26011,2547,14864,17.13536060279871,White,White,94.64,0.41,0.36,0,2.02,6
26013,1067,7200,14.819444444444443,White,White,72.63,9.3,0.4,0.06,1.59,6
26015,4613,59614,7.738115207837085,White,White,94.13,0.51,0.6,0.01,2.95,2
26017,16266,102883,15.810192160026437,White,White,90.06,1.67,0.58,0,5.33,4
26019,1650,17409,9.477856281233844,White,White,93.76,0.18,0.43,0,2.5,5
26021,24305,150558,16.14328033050386,White,White,74.9,14.51,1.88,0.02,5.48,4
26023,6490,41041,15.81345483784508,White,White,90.41,2.3,0.79,0.03,4.76,5
26025,21423,130391,16.429814941215266,White,White,77.52,10.37,2.41,0.01,5.24,4
26027,6172,51088,12.081114938928907,White,White,86.13,5.15,0.84,0,3.89,3
26029,2607,25782,10.111705841284618,White,White,93.74,0.42,0.49,0.05,2,6
26031,3732,25080,14.880382775119616,White,White,92.06,0.79,0.43,0,1.44,6
26033,6257,34009,18.398071098826783,White,White,69.62,5.93,0.99,0.09,1.88,5
26035,6872,30243,22.722613497338227,White,White,94.81,0.62,0.12,0,2.01,6
26037,6838,77563,8.816059203486198,White,White,89.89,1.81,1.49,0,4.53,3
26039,2218,13622,16.282484216708266,White,White,94.52,0.74,0.93,0,2.01,6
26041,4588,35485,12.929406791602085,White,White,92.87,0.34,0.43,0.01,1.37,5
26043,2933,24969,11.746565741519484,White,White,94.93,0.62,0.65,0,1.57,5
26045,10925,107659,10.147781420968057,White,White,82.84,6.58,2.3,0.03,5.39,3
26047,2984,32646,9.14047662807082,White,White,91.16,0.73,0.56,0.09,1.66,6
26049,76326,403003,18.93931310685032,White,White,72.44,19.54,1.03,0.01,3.44,3
26051,4215,24944,16.897851186658112,White,White,95.78,0.28,0.52,0,1.69,6
26053,2352,13828,17.00896731269887,White,White,90.1,3.86,0.54,0.08,1.46,6
26055,8703,90255,9.642679075951472,White,White,92.59,0.86,0.58,0.03,2.86,5
26057,5890,35178,16.74341918244357,White,White,86.03,5.47,0.45,0.07,6.11,5
26059,7137,44008,16.217505908016726,White,White,94.66,0.68,0.39,0,2.32,5
26061,6742,33452,20.154250866913788,White,White,92.07,0.73,2.77,0.05,1.63,5
26063,4030,30894,13.04460413025183,White,White,95.19,0.48,0.63,0,2.41,6
26065,53303,271705,19.617968016782907,White,White,69.62,11.11,6.73,0.02,7.8,3
26067,7129,60391,11.804739116755808,White,White,88.29,4.54,0.41,0.01,4.77,5
26069,3774,24813,15.209769072663523,White,White,93.8,0.73,0.75,0.01,2.26,6
26071,1420,10851,13.086351488342087,White,White,94.39,0.55,0.58,0,2.1,6
26073,16707,64236,26.00878012329535,White,White,85.38,2.64,1.76,0.01,3.96,5
26075,20509,148808,13.782189129616688,White,White,84.64,7.69,0.82,0.02,3.53,4
26077,38054,254596,14.946817703341765,White,White,77.39,10.59,2.36,0.04,4.94,3
26079,2905,17423,16.673362796303735,White,White,94.13,0.83,0.54,0,2.01,5
26081,74720,637355,11.723450824109014,White,White,73.75,9.23,2.99,0.02,10.57,1
26083,223,2102,10.608943862987632,White,White,96.78,0.9,0.19,0,0.81,5
26085,2416,11508,20.99409106708377,White,White,84.98,7.93,0.21,0.02,2.61,6
26087,8691,86208,10.081430957683741,White,White,91.77,1.26,0.56,0.03,4.67,2
26089,1310,21437,6.110929700984279,White,White,90.01,0.43,0.62,0.08,4.36,5
26091,10608,93281,11.372090779472774,White,White,86.67,2.27,0.31,0.02,7.97,5
26093,9808,188288,5.209041468388851,White,White,94.34,0.58,0.91,0.06,2.44,2
26095,896,5273,16.992224540109994,White,White,77.67,6.52,0.5,0.13,3.49,6
26097,1744,10659,16.36176001501079,White,White,73.13,3.24,0.69,0.16,1.77,6
26099,90984,861656,10.559202280260335,White,White,79.03,11.63,4.02,0.06,2.62,2
26101,2652,23122,11.469596055704525,White,White,88.98,2.81,0.33,0.07,3.16,6
26103,9833,62841,15.647427634824398,White,White,92.09,1.66,0.94,0.05,1.52,5
26105,4294,28540,15.045550105115627,White,White,91.46,0.9,0.58,0,4.57,5
26107,8541,40240,21.225149105367795,White,White,91.21,2.95,0.8,0.02,2.29,5
26109,2889,22656,12.751588983050846,White,White,92.89,0.32,0.41,0,1.82,5
26111,8557,82022,10.432566872302553,White,White,91.48,1.33,2.3,0.05,2.75,4
26113,2111,14837,14.22794365437757,White,White,93.96,0.59,0.19,0,2.91,5
26115,16493,148255,11.124751273144245,White,White,91.3,2.35,0.58,0.01,3.58,4
26117,8706,60662,14.351653423889749,White,White,91.75,2.08,0.35,0.09,3.5,2
26119,1507,9105,16.551345414607358,White,White,95.86,0.24,0.15,0.03,1.32,6
26121,25719,166377,15.458266467119856,White,White,76.37,13.5,0.55,0.01,5.66,4
26123,7928,47699,16.62089351978029,White,White,90.54,1.12,0.38,0,5.8,6
26125,101559,1242271,8.175269325292147,White,White,72,13.51,7.45,0.02,4.12,2
26127,3916,26136,14.983164983164984,White,White,81.7,1.06,0.22,0,14.89,6
26129,3491,20419,17.096821587736912,White,White,94.65,0.33,0.65,0,2.15,6
26131,793,5804,13.662991040661613,White,White,94.91,0.49,0.43,0.1,1.51,6
26133,4102,22879,17.929105293063508,White,White,94.52,1.1,0.27,0,1.95,6
26135,1321,8162,16.184758637588825,White,White,95.51,0.5,0.15,0.05,1.64,6
26137,3302,24056,13.726305287662122,White,White,94.52,0.51,0.57,0.01,1.73,6
26139,23569,276554,8.522386224751767,White,White,83.85,1.43,2.63,0.02,9.81,2
26141,1642,12544,13.089923469387754,White,White,95.54,0.58,0.57,0,1.39,6
26143,3924,23462,16.724916886880912,White,White,94.89,0.16,0.29,0,1.88,6
26145,33351,185415,17.987217862632473,White,White,69.36,18.25,1.19,0.01,8.45,4
26147,19954,157390,12.678060867907744,White,White,91.1,2.18,0.63,0.04,3.37,2
26149,8884,59829,14.848986277557707,White,White,86.5,2.21,0.5,0.06,7.93,5
26151,6150,40675,15.119852489244007,White,White,93.98,0.54,0.26,0,3.69,6
26153,1321,7930,16.658259773013874,White,White,85.67,0.45,0.37,0,1.11,6
26155,6906,67327,10.257400448557043,White,White,94.11,0.68,0.29,0.01,2.94,5
26157,7380,51903,14.21883128142882,White,White,93.34,0.94,0.32,0,3.42,6
26159,11060,74460,14.853612677947892,White,White,81.2,3.18,0.68,0.02,11.52,3
26161,48500,346834,13.983634822422253,White,White,70.13,11.78,9.09,0.03,4.72,3
26163,387362,1736055,22.312772348802312,Non-White,White,49.52,38.54,3.34,0.02,5.94,1
26165,4665,32852,14.200048703275295,White,White,94.52,0.52,0.48,0.08,1.96,5
27001,1896,15592,12.16008209338122,White,White,93.93,0.45,0.34,0.09,1.4,6
27003,20427,346853,5.889238380524314,White,White,81.27,6.14,4.45,0.03,4.57,2
27005,3678,33430,11.00209392760993,White,White,86.24,0.49,0.64,0.03,2.11,6
27007,8306,43962,18.893589918566033,White,White,71.89,1.02,0.75,0.07,2.44,5
27009,4071,39449,10.319653223148876,White,White,89.9,3.99,1.02,0,2.44,4
27011,491,4853,10.117453121780343,White,White,96.06,0.06,0,0,1.82,6
27013,11148,63316,17.6069240002527,White,White,87.9,3.86,2.16,0.02,3.65,4
27015,1670,24075,6.936656282450675,White,White,93.39,0.68,0.66,0,4.4,5
27017,3851,34105,11.29159947221815,White,White,88.12,1.87,0.57,0,1.78,3
27019,4126,100951,4.0871313805707725,White,White,88.83,1.75,2.76,0.01,4.19,2
27021,3909,28833,13.557382166267818,White,White,82.9,0.42,0.62,0.01,2.25,5
27023,1095,11724,9.339815762538382,White,White,87.12,0.83,0.88,1.15,7.3,6
27025,3210,53761,5.970871077546921,White,White,93.39,1.31,1.13,0.03,2.18,2
27027,7329,59791,12.25769764680303,White,White,87.17,3.63,1.27,0.12,4.53,4
27029,1260,8619,14.61886529759833,White,White,84.67,0.18,0.48,0.02,2.17,6
27031,670,5322,12.589252160841788,White,White,85.51,0.07,0.93,0,2.31,6
27033,1214,11065,10.97153185720741,White,White,86.04,0.88,3.8,0.16,7.7,6
27035,6810,63225,10.771055753262159,White,White,94.9,0.8,0.42,0,1.49,5
27037,25333,418832,6.048487221606754,White,White,78.37,6.09,4.8,0.04,7.14,2
27039,1053,20505,5.135332845647403,White,White,92.16,0.33,0.92,0,4.97,4
27041,2814,37037,7.597807597807598,White,White,95.92,0.38,0.31,0,1.65,5
27043,1543,13425,11.493482309124767,White,White,90.79,0.25,0.37,0,6.91,6
27045,2201,20493,10.740252769238277,White,White,96.28,0.51,0.5,0,1.64,4
27047,3295,29923,11.011596430839155,White,White,85.05,0.99,2.47,0,9.74,5
27049,4230,45342,9.329098848749503,White,White,92.04,1.31,0.83,0,3.35,5
27051,566,5868,9.645535105657805,White,White,95.13,0.29,0.03,0,2.31,6
27053,127872,1223987,10.447169782031999,White,White,68.83,13.03,7.09,0.03,6.92,1
27055,1451,18378,7.895309609315486,White,White,95.99,1.3,0.39,0.02,1.13,4
27057,2452,20740,11.822565091610414,White,White,92.82,0.56,0.65,0,2.13,6
27059,2850,38942,7.318576344306918,White,White,93.73,0.45,1.46,0.02,2.03,2
27061,5376,44098,12.191029071613226,White,White,91.75,0.49,0.43,0.01,1.49,6
27063,768,9766,7.864018021707967,White,White,92.38,0.39,2.09,0,3.64,6
27065,1578,15807,9.982918959954452,White,White,94.82,0.22,0.53,0,1.59,6
27067,4409,41941,10.512386447628812,White,White,80,5.33,0.98,0,12.11,5
27069,466,4151,11.226210551674296,White,White,95.34,1.48,0.67,0,0.93,6
27071,1665,12237,13.606276048050994,White,White,93.21,0.58,0.32,0,1.34,6
27073,547,6576,8.318126520681265,White,White,94.95,0.79,0.85,0,2.26,6
27075,902,10356,8.709926612591733,White,White,95.49,0.64,0.13,0.18,1.43,6
27077,399,3713,10.74602747104767,White,White,92.97,0.05,0.08,0,0.08,6
27079,2389,27986,8.536411062674194,White,White,91.06,0.84,0.41,0.01,6.21,2
27081,598,5498,10.876682429974537,White,White,96.05,0.44,0.16,0,2.08,6
27083,3473,24560,14.140879478827362,White,White,83.78,3.35,4.34,0.01,6.87,5
27085,3018,35455,8.512198561556904,White,White,90.91,0.58,0.59,0,6.2,5
27087,1254,5391,23.260990539788537,Non-White,White,45.36,0.53,0.35,0.2,4.34,6
27089,637,9265,6.875337290879655,White,White,93.21,0.35,0.35,0.09,4.52,6
27091,2685,19550,13.73401534526854,White,White,92.92,0.46,0.51,0.08,4.47,6
27093,1524,22689,6.71691127859315,White,White,93.92,0.42,0.31,0.03,4,6
27095,3127,25281,12.368972746331238,White,White,88.83,0.46,0.52,0.03,2.47,2
27097,3317,32589,10.178281015066434,White,White,95.68,0.56,0.44,0,1.75,6
27099,5277,39053,13.512406217192021,White,White,78.57,3.93,3.69,0.62,11.58,5
27101,580,8140,7.125307125307126,White,White,93.04,0.37,1.55,0,4.04,6
27103,3117,31585,9.868608516700967,White,White,88.65,2.76,1.71,0,4.56,4
27105,2889,21315,13.553835327234342,White,White,59.46,3.98,6.67,0,27.82,5
27107,562,6351,8.849000157455519,White,White,89.45,0.9,0.4,0,5.09,6
27109,12864,152624,8.428556452458329,White,White,80.07,5.99,5.79,0.08,4.93,4
27111,5328,57190,9.316314040916245,White,White,92.57,1.38,0.6,0,3.47,5
27113,1535,13961,10.994914404412292,White,White,90.66,1.01,1.16,0,3.79,6
27115,3027,27418,11.040192574221315,White,White,89.16,2.08,0.56,0.02,2.92,6
27117,1056,9034,11.689174230684083,White,White,88,0.47,0.16,0,6.92,6
27119,3579,30434,11.759873825326936,White,White,86.91,2.11,0.99,0.03,6.49,4
27121,779,10854,7.177077575087526,White,White,95.95,0.42,0.57,0,1.57,6
27123,74112,530642,13.966478341329935,White,White,61.91,11.85,14.37,0.03,7.48,1
27125,416,3980,10.452261306532664,White,White,92.05,0.45,0,0,3.86,6
27127,1508,14900,10.120805369127517,White,White,87.01,0.78,2.68,0,3.5,6
27129,1420,14231,9.978216569461036,White,White,87.87,0.35,0.68,0,8.55,6
27131,5301,57898,9.155756675532833,White,White,82.24,5.68,2.11,0.05,8.13,5
27133,824,9144,9.011373578302711,White,White,93.52,0.93,1.06,0,3.18,6
27135,1219,15060,8.094289508632139,White,White,91.93,0.89,2.65,0.06,1.32,6
27137,26991,191809,14.07181102033794,White,White,91.12,1.56,1.03,0.04,1.7,3
27139,7896,143352,5.508119872760757,White,White,81.15,4.25,6.09,0,5.14,2
27141,5912,92076,6.420782831573916,White,White,91.17,2.46,1.28,0,2.59,2
27143,1170,14742,7.936507936507936,White,White,88.37,1.05,0.72,0,8.96,2
27145,19552,151561,12.900416334017326,White,White,86.02,6.42,2.08,0,3.37,4
27147,3236,36180,8.944168048645661,White,White,86.56,3.14,1.18,0.02,7.8,5
27149,1178,9491,12.411758508060268,White,White,87.25,1.35,2.37,0,6.45,6
27151,1155,9228,12.51625487646294,White,White,91.18,2.07,0.29,0.61,4.99,6
27153,2871,24186,11.870503597122301,White,White,91.14,0.69,0.64,0.02,6.03,6
27155,319,3225,9.891472868217054,White,White,88.7,0.51,0.18,0,3.11,6
27157,1651,21322,7.743176062283087,White,White,94.66,0.55,0.47,0,2.93,4
27159,1907,13304,14.334034876728804,White,White,94.16,0.6,0.42,0,1.96,6
27161,1718,17693,9.710054823941672,White,White,89.22,2.37,0.6,0,6,6
27163,10822,252232,4.290494465412794,White,White,82.69,4.53,5.75,0.04,4.19,2
27165,1451,10836,13.390550018456995,White,White,71.78,0.81,1.18,0,25.49,6
27167,564,6147,9.175207418252807,White,White,98.17,0.4,0.02,0,0.35,5
27169,6074,47085,12.900074333651906,White,White,91.13,1.28,2.62,0,2.96,5
27171,6122,132905,4.606297731462323,White,White,92.35,1.41,1.11,0.01,2.94,2
27173,1130,9592,11.780650542118432,White,White,89.47,0.69,0.61,0,4.7,6
28001,9052,28695,31.545565429517335,Non-White,Black,36.21,56.17,0.6,0,5.85,5
28003,5440,36275,14.996554100620262,White,White,82.87,11.93,0.3,0,3.18,5
28005,3281,12298,26.679134818669702,White,White,57.36,41.91,0.19,0,0,5
28007,4834,18117,26.68212176408898,White,White,53.6,42.22,0.2,0,2.04,6
28009,1652,8156,20.255026974006864,White,White,60.46,34.06,0,0.18,2.6,2
28011,10593,30305,34.954627949183305,Non-White,Black,32.47,64,0.9,0,2.16,5
28013,3066,14217,21.56573116691285,White,White,64.49,27.37,0.23,0,6.02,6
28015,1676,9846,17.02214097095267,White,White,64.36,34.69,0,0,0.24,5
28017,3441,16726,20.572760970943442,Non-White,White,49.58,44.3,0.19,0,4.89,6
28019,1600,8058,19.856043683296104,White,White,67.38,30.98,0.02,0.1,0.59,6
28021,3419,8329,41.04934565974306,Non-White,Black,11.28,87.23,1.13,0,0.09,5
28023,2997,15673,19.122057040770752,White,White,63.25,35.46,0,0,0.65,5
28025,4941,19349,25.536203421365443,Non-White,Black,38.81,59.93,0.29,0,0.07,6
28027,7882,22674,34.76228279086178,Non-White,Black,20.79,77.53,0.49,0,0.37,5
28029,6611,27541,24.00421190225482,Non-White,Black,43.89,51.57,0.36,0,3.16,3
28031,4515,18681,24.16894170547615,White,White,60.44,36.6,0,0,2.38,6
28033,16261,177342,9.16928871897238,White,White,64.28,27.18,1.41,0.01,4.94,2
28035,18604,71682,25.953516921960883,White,White,56.91,37.15,0.85,0,2.93,4
28037,1153,7641,15.089647951838764,White,White,63.16,35.98,0.05,0,0.27,6
28039,4018,23310,17.237237237237238,White,White,87.11,8.03,0.45,0,2.86,6
28041,1801,9776,18.422667757774143,White,White,72.27,25.93,0,0,1.19,6
28043,4362,20705,21.067375030185946,White,White,54.67,43.34,0.11,0,0.6,5
28045,8619,46675,18.46598821638993,White,White,84.69,8.02,0.57,0,3.82,3
28047,39981,198996,20.091358620273773,White,White,63.87,24.7,2.84,0.03,5.47,3
28049,48955,229998,21.284967695371265,Non-White,Black,24.5,72.34,0.77,0.03,1.54,3
28051,7202,17005,42.35224933842988,Non-White,Black,15.43,83.99,0.07,0,0.17,6
28053,3020,8299,36.38992649716833,Non-White,Black,20.62,75.65,0.08,0.05,3.31,6
28055,383,1063,36.030103480714956,Non-White,Black,37.03,61.65,0,0,1.32,6
28057,3021,22362,13.509525087201501,White,White,90.02,7.15,0.03,0.03,1.6,5
28059,22794,140906,16.176741941436134,White,White,67.61,20.99,2.4,0.06,6.49,3
28061,3661,16426,22.287836356995008,Non-White,Black,44.71,53.86,0,0,0.45,5
28063,2530,6722,37.63760785480512,Non-White,Black,12.98,78.96,0.6,0,7.22,6
28065,2781,11157,24.926055391234204,Non-White,Black,37.7,61.29,0.12,0,0.35,6
28067,14483,66802,21.680488608125508,White,White,64.57,29.32,0.33,0.07,4.5,5
28069,2579,9040,28.5287610619469,Non-White,Black,33.94,61.69,0.07,0,0.58,5
28071,10788,48878,22.071279512255,White,White,70.05,23.5,2.08,0.04,2.63,5
28073,11217,61438,18.257430254891112,White,White,74.1,20.08,1.29,0,2.71,4
28075,15181,72915,20.82013303161215,White,White,52.52,43.62,0.66,0,2.26,5
28077,2352,12613,18.647427257591374,White,White,64.88,32.53,0.22,0,0.92,6
28079,5824,22052,26.410302920370032,Non-White,White,47.02,41.7,0.51,0,4.65,6
28081,12254,83892,14.606875506603728,White,White,65.45,29.38,0.98,0.01,2.64,5
28083,10260,27917,36.75179997850772,Non-White,Black,22.19,74.2,0.6,0,2.65,5
28085,7094,33777,21.00245729342452,White,White,67.17,31.89,0.48,0,0.44,5
28087,11722,57347,20.440476398067904,White,White,51.74,43.73,1.02,0.02,2.04,5
28089,9883,102820,9.61194320171173,White,White,55.34,37.95,2.58,0.01,3,3
28091,6193,24267,25.520253842666996,White,White,64.8,32.57,0.42,0.08,1.61,6
28093,6275,33306,18.84044916831802,Non-White,White,47.73,47.73,0,0,3.69,2
28095,6125,35103,17.448651112440533,White,White,67.01,31.11,0.09,0,1.26,6
28097,2686,9909,27.106670703400948,White,White,52.15,44.05,0.29,0,1.39,6
28099,7388,28804,25.649215386751838,White,White,58.27,20.95,0.54,0.03,2.13,6
28101,5305,20702,25.625543425755964,White,White,60.25,30.42,0.52,0,1.91,6
28103,3406,10492,32.46282882195959,Non-White,Black,25.85,72.16,0.05,0,1.4,6
28105,13499,44774,30.14919372850315,White,White,56.44,36.91,3.23,0.06,1.69,5
28107,6877,33893,20.290325435930722,Non-White,Black,46.92,48.35,0.01,0.06,2.04,6
28109,9188,53717,17.104454828080495,White,White,81.81,12.76,0.25,0,3.09,5
28111,2254,11848,19.024307900067523,White,White,77.56,19.82,0.15,0,1.51,4
28113,12637,38291,33.00253323235225,Non-White,Black,43.38,54.02,0.32,0,1.59,5
28115,5055,31287,16.156870265605523,White,White,76.45,15.48,0.08,0,6.87,5
28117,5275,24095,21.892508819257106,White,White,82.48,10.03,2.19,0,1.5,6
28119,2497,7013,35.60530443462142,Non-White,Black,26.03,72.02,0.22,0,1.22,6
28121,12245,147315,8.312120286460985,White,White,73.93,20.72,1.16,0.03,2.75,3
28123,7141,27972,25.52910052910053,Non-White,White,49.33,37.93,0.26,0,11.28,6
28125,1178,4302,27.382612738261276,Non-White,Black,25.07,74.57,0,0,0.11,6
28127,5098,26327,19.364150871728643,White,White,61.59,36.64,0.55,0,0.25,3
